code,muni_name,prefecture,land_component,in_scope,block,exclusion_reason,area_km2,graph_component
23564,北設楽郡富山村,愛知県,8,TRUE,Honshu,NA,34.722,8
23565,北設楽郡津具村,愛知県,8,TRUE,Honshu,NA,53.1,8
23566,北設楽郡稲武町,愛知県,8,TRUE,Honshu,NA,98.63,8
23581,南設楽郡鳳来町,愛知県,8,TRUE,Honshu,NA,263.97,8
23582,南設楽郡作手村,愛知県,8,TRUE,Honshu,NA,117.261,8
23601,宝飯郡音羽町,愛知県,8,TRUE,Honshu,NA,29.579,8
23602,宝飯郡一宮町,愛知県,8,TRUE,Honshu,NA,36.417,8
23603,宝飯郡小坂井町,愛知県,8,TRUE,Honshu,NA,9.843,8
23604,宝飯郡御津町,愛知県,8,TRUE,Honshu,NA,18.639,8
23621,渥美郡田原町,愛知県,8,TRUE,Honshu,NA,80.782,8
23622,渥美郡赤羽根町,愛知県,8,TRUE,Honshu,NA,23.574,8
23623,渥美郡渥美町,愛知県,8,TRUE,Honshu,NA,81.954,8
24201,津市,三重県,8,TRUE,Honshu,NA,102.091,8
24202,四日市市,三重県,8,TRUE,Honshu,NA,197.574,8
24203,伊勢市,三重県,8,TRUE,Honshu,NA,179.116,8
24204,松阪市,三重県,8,TRUE,Honshu,NA,209.406,8
24205,桑名市,三重県,8,TRUE,Honshu,NA,57.369,8
24206,上野市,三重県,8,TRUE,Honshu,NA,195.252,8
24207,鈴鹿市,三重県,8,TRUE,Honshu,NA,194.734,8
24208,名張市,三重県,8,TRUE,Honshu,NA,129.41,8
24209,尾鷲市,三重県,8,TRUE,Honshu,NA,192.722,8
24210,亀山市,三重県,8,TRUE,Honshu,NA,110.864,8
24211,鳥羽市,三重県,8,TRUE,Honshu,NA,107.078,8
24212,熊野市,三重県,8,TRUE,Honshu,NA,259.981,8
24213,久居市,三重県,8,TRUE,Honshu,NA,68.257,8
24301,桑名郡多度町,三重県,8,TRUE,Honshu,NA,47.641,8
24302,桑名郡長島町,三重県,8,TRUE,Honshu,NA,31.529,8
24303,桑名郡木曽岬町,三重県,8,TRUE,Honshu,NA,15.854,8
24321,員弁郡北勢町,三重県,8,TRUE,Honshu,NA,88.976,8
24322,員弁郡員弁町,三重県,8,TRUE,Honshu,NA,23.792,8
24323,員弁郡大安町,三重県,8,TRUE,Honshu,NA,44.549,8
24324,員弁郡東員町,三重県,8,TRUE,Honshu,NA,22.648,8
24325,員弁郡藤原町,三重県,8,TRUE,Honshu,NA,62.32,8
24341,三重郡菰野町,三重県,8,TRUE,Honshu,NA,106.955,8
24342,三重郡楠町,三重県,8,TRUE,Honshu,NA,7.712,8
24343,三重郡朝日町,三重県,8,TRUE,Honshu,NA,6.105,8
24344,三重郡川越町,三重県,8,TRUE,Honshu,NA,8.545,8
24361,鈴鹿郡関町,三重県,8,TRUE,Honshu,NA,79.95,8
24381,安芸郡河芸町,三重県,8,TRUE,Honshu,NA,18.85,8
24382,安芸郡芸濃町,三重県,8,TRUE,Honshu,NA,64.461,8
24383,安芸郡美里村,三重県,8,TRUE,Honshu,NA,50.322,8
24384,安芸郡安濃町,三重県,8,TRUE,Honshu,NA,36.679,8
24402,一志郡香良洲町,三重県,8,TRUE,Honshu,NA,3.804,8
24403,一志郡一志町,三重県,8,TRUE,Honshu,NA,47.754,8
24404,一志郡白山町,三重県,8,TRUE,Honshu,NA,111.901,8
24405,一志郡嬉野町,三重県,8,TRUE,Honshu,NA,77.967,8
24406,一志郡美杉村,三重県,8,TRUE,Honshu,NA,206.687,8
24407,一志郡三雲町,三重県,8,TRUE,Honshu,NA,18.944,8
24421,飯南郡飯南町,三重県,8,TRUE,Honshu,NA,76.42,8
24422,飯南郡飯高町,三重県,8,TRUE,Honshu,NA,240.829,8
24441,多気郡多気町,三重県,8,TRUE,Honshu,NA,49.637,8
24442,多気郡明和町,三重県,8,TRUE,Honshu,NA,40.899,8
24443,多気郡大台町,三重県,8,TRUE,Honshu,NA,55.303,8
24444,多気郡勢和村,三重県,8,TRUE,Honshu,NA,53.68,8
24445,多気郡宮川村,三重県,8,TRUE,Honshu,NA,307.453,8
24461,度会郡玉城町,三重県,8,TRUE,Honshu,NA,40.959,8
24462,度会郡二見町,三重県,8,TRUE,Honshu,NA,11.997,8
24463,度会郡小俣町,三重県,8,TRUE,Honshu,NA,11.489,8
24464,度会郡南勢町,三重県,8,TRUE,Honshu,NA,109.828,8
24465,度会郡南島町,三重県,8,TRUE,Honshu,NA,133.239,8
24466,度会郡大宮町,三重県,8,TRUE,Honshu,NA,100.507,8
24467,度会郡紀勢町,三重県,8,TRUE,Honshu,NA,68.204,8
24468,度会郡御薗村,三重県,8,TRUE,Honshu,NA,5.893,8
24469,度会郡大内山村,三重県,8,TRUE,Honshu,NA,64.715,8
24470,度会郡度会町,三重県,8,TRUE,Honshu,NA,135.042,8
24481,阿山郡伊賀町,三重県,8,TRUE,Honshu,NA,62.031,8
24482,阿山郡島ヶ原村,三重県,8,TRUE,Honshu,NA,22.969,8
24483,阿山郡阿山町,三重県,8,TRUE,Honshu,NA,73.08,8
24484,阿山郡大山田村,三重県,8,TRUE,Honshu,NA,95.976,8
24501,名賀郡青山町,三重県,8,TRUE,Honshu,NA,108.987,8
24521,志摩郡浜島町,三重県,8,TRUE,Honshu,NA,27.413,8
24522,志摩郡大王町,三重県,8,TRUE,Honshu,NA,12.76,8
24523,志摩郡志摩町,三重県,8,TRUE,Honshu,NA,16.459,8
24524,志摩郡阿児町,三重県,8,TRUE,Honshu,NA,43.53,8
24525,志摩郡磯部町,三重県,8,TRUE,Honshu,NA,78.415,8
24541,北牟婁郡紀伊長島町,三重県,8,TRUE,Honshu,NA,110.379,8
24542,北牟婁郡海山町,三重県,8,TRUE,Honshu,NA,146.453,8
24561,南牟婁郡御浜町,三重県,8,TRUE,Honshu,NA,88.256,8
24562,南牟婁郡紀宝町,三重県,8,TRUE,Honshu,NA,76.799,8
24563,南牟婁郡紀和町,三重県,8,TRUE,Honshu,NA,113.671,8
24564,南牟婁郡鵜殿村,三重県,8,TRUE,Honshu,NA,2.891,8
25201,大津市,滋賀県,8,TRUE,Honshu,NA,301.572,8
25202,彦根市,滋賀県,8,TRUE,Honshu,NA,97.715,8
25203,長浜市,滋賀県,8,TRUE,Honshu,NA,45.34,8
25204,近江八幡市,滋賀県,8,TRUE,Honshu,NA,76.286,8
25205,八日市市,滋賀県,8,TRUE,Honshu,NA,52.829,8
25206,草津市,滋賀県,8,TRUE,Honshu,NA,47.025,8
25207,守山市,滋賀県,8,TRUE,Honshu,NA,44.913,8
25301,滋賀郡志賀町,滋賀県,8,TRUE,Honshu,NA,71.354,8
25321,栗太郡栗東町,滋賀県,8,TRUE,Honshu,NA,52.862,8
25342,野洲郡中主町,滋賀県,8,TRUE,Honshu,NA,20.479,8
25343,野洲郡野洲町,滋賀県,8,TRUE,Honshu,NA,39.588,8
25361,甲賀郡石部町,滋賀県,8,TRUE,Honshu,NA,13.289,8
25362,甲賀郡甲西町,滋賀県,8,TRUE,Honshu,NA,57.113,8
25363,甲賀郡水口町,滋賀県,8,TRUE,Honshu,NA,68.76,8
25364,甲賀郡土山町,滋賀県,8,TRUE,Honshu,NA,127.312,8
25365,甲賀郡甲賀町,滋賀県,8,TRUE,Honshu,NA,71.552,8
25366,甲賀郡甲南町,滋賀県,8,TRUE,Honshu,NA,49.638,8
25367,甲賀郡信楽町,滋賀県,8,TRUE,Honshu,NA,164.277,8
25381,蒲生郡安土町,滋賀県,8,TRUE,Honshu,NA,24.112,8
25382,蒲生郡蒲生町,滋賀県,8,TRUE,Honshu,NA,34.605,8
25383,蒲生郡日野町,滋賀県,8,TRUE,Honshu,NA,117.53,8
25384,蒲生郡竜王町,滋賀県,8,TRUE,Honshu,NA,44.451,8
25401,神崎郡永源寺町,滋賀県,8,TRUE,Honshu,NA,181.328,8
25402,神崎郡五個荘町,滋賀県,8,TRUE,Honshu,NA,16.249,8
25403,神崎郡能登川町,滋賀県,8,TRUE,Honshu,NA,30.967,8
25421,愛知郡愛東町,滋賀県,8,TRUE,Honshu,NA,40.814,8
25422,愛知郡湖東町,滋賀県,8,TRUE,Honshu,NA,26.507,8
25423,愛知郡秦荘町,滋賀県,8,TRUE,Honshu,NA,25.152,8
25424,愛知郡愛知川町,滋賀県,8,TRUE,Honshu,NA,12.983,8
25441,犬上郡豊郷町,滋賀県,8,TRUE,Honshu,NA,7.611,8
25442,犬上郡甲良町,滋賀県,8,TRUE,Honshu,NA,13.771,8
25443,犬上郡多賀町,滋賀県,8,TRUE,Honshu,NA,135.751,8
25461,坂田郡山東町,滋賀県,8,TRUE,Honshu,NA,53.397,8
25462,坂田郡伊吹町,滋賀県,8,TRUE,Honshu,NA,108.381,8
25463,坂田郡米原町,滋賀県,8,TRUE,Honshu,NA,42.595,8
25464,坂田郡近江町,滋賀県,8,TRUE,Honshu,NA,17.98,8
25481,東浅井郡浅井町,滋賀県,8,TRUE,Honshu,NA,87.175,8
25482,東浅井郡虎姫町,滋賀県,8,TRUE,Honshu,NA,9.385,8
25483,東浅井郡湖北町,滋賀県,8,TRUE,Honshu,NA,28.6,8
25484,東浅井郡びわ町,滋賀県,8,TRUE,Honshu,NA,16.495,8
25501,伊香郡高月町,滋賀県,8,TRUE,Honshu,NA,28.129,8
25502,伊香郡木之本町,滋賀県,8,TRUE,Honshu,NA,88.018,8
25503,伊香郡余呉町,滋賀県,8,TRUE,Honshu,NA,167.811,8
25504,伊香郡西浅井町,滋賀県,8,TRUE,Honshu,NA,66.516,8
25521,高島郡マキノ町,滋賀県,8,TRUE,Honshu,NA,78.296,8
25522,高島郡今津町,滋賀県,8,TRUE,Honshu,NA,122.77,8
25523,高島郡朽木村,滋賀県,8,TRUE,Honshu,NA,165.62,8
25524,高島郡安曇川町,滋賀県,8,TRUE,Honshu,NA,48.276,8
25525,高島郡高島町,滋賀県,8,TRUE,Honshu,NA,62.599,8
25526,高島郡新旭町,滋賀県,8,TRUE,Honshu,NA,32.168,8
26100,京都市,京都府,8,TRUE,Honshu,NA,610.322,8
26201,福知山市,京都府,8,TRUE,Honshu,NA,264.22,8
26202,舞鶴市,京都府,8,TRUE,Honshu,NA,340.785,8
26203,綾部市,京都府,8,TRUE,Honshu,NA,347.099,8
26204,宇治市,京都府,8,TRUE,Honshu,NA,67.653,8
26205,宮津市,京都府,8,TRUE,Honshu,NA,169.488,8
26206,亀岡市,京都府,8,TRUE,Honshu,NA,225.016,8
26207,城陽市,京都府,8,TRUE,Honshu,NA,32.774,8
26208,向日市,京都府,8,TRUE,Honshu,NA,7.586,8
26209,長岡京市,京都府,8,TRUE,Honshu,NA,19.319,8
26210,八幡市,京都府,8,TRUE,Honshu,NA,24.026,8
26303,乙訓郡大山崎町,京都府,8,TRUE,Honshu,NA,6.005,8
26322,久世郡久御山町,京都府,8,TRUE,Honshu,NA,13.885,8
26342,綴喜郡田辺町,京都府,8,TRUE,Honshu,NA,43.059,8
26343,綴喜郡井手町,京都府,8,TRUE,Honshu,NA,17.798,8
26344,綴喜郡宇治田原町,京都府,8,TRUE,Honshu,NA,58.365,8
26361,相楽郡山城町,京都府,8,TRUE,Honshu,NA,24.743,8
26362,相楽郡木津町,京都府,8,TRUE,Honshu,NA,23.598,8
26363,相楽郡加茂町,京都府,8,TRUE,Honshu,NA,36.824,8
26364,相楽郡笠置町,京都府,8,TRUE,Honshu,NA,23.244,8
26365,相楽郡和束町,京都府,8,TRUE,Honshu,NA,65.135,8
26366,相楽郡精華町,京都府,8,TRUE,Honshu,NA,25.548,8
26367,相楽郡南山城村,京都府,8,TRUE,Honshu,NA,64.139,8
26381,北桑田郡京北町,京都府,8,TRUE,Honshu,NA,217.732,8
26382,北桑田郡美山町,京都府,8,TRUE,Honshu,NA,340.452,8
26401,船井郡園部町,京都府,8,TRUE,Honshu,NA,102.777,8
26402,船井郡八木町,京都府,8,TRUE,Honshu,NA,49.385,8
26403,船井郡丹波町,京都府,8,TRUE,Honshu,NA,74.1,8
26404,船井郡日吉町,京都府,8,TRUE,Honshu,NA,123.568,8
26405,船井郡瑞穂町,京都府,8,TRUE,Honshu,NA,109.609,8
26406,船井郡和知町,京都府,8,TRUE,Honshu,NA,119.28,8
26421,天田郡三和町,京都府,8,TRUE,Honshu,NA,90.644,8
26422,天田郡夜久野町,京都府,8,TRUE,Honshu,NA,100.973,8
26441,加佐郡大江町,京都府,8,TRUE,Honshu,NA,96.726,8
26461,与謝郡加悦町,京都府,8,TRUE,Honshu,NA,59.283,8
26462,与謝郡岩滝町,京都府,8,TRUE,Honshu,NA,12.096,8
26463,与謝郡伊根町,京都府,8,TRUE,Honshu,NA,61.1,8
26464,与謝郡野田川町,京都府,8,TRUE,Honshu,NA,35.731,8
26481,中郡峰山町,京都府,8,TRUE,Honshu,NA,67.577,8
26482,中郡大宮町,京都府,8,TRUE,Honshu,NA,68.898,8
26501,竹野郡網野町,京都府,8,TRUE,Honshu,NA,74.826,8
26502,竹野郡丹後町,京都府,8,TRUE,Honshu,NA,65.604,8
26503,竹野郡弥栄町,京都府,8,TRUE,Honshu,NA,80.375,8
26521,熊野郡久美浜町,京都府,8,TRUE,Honshu,NA,137.851,8
27100,大阪市,大阪府,8,TRUE,Honshu,NA,220.008,8
27201,堺市,大阪府,8,TRUE,Honshu,NA,137.77,8
27202,岸和田市,大阪府,8,TRUE,Honshu,NA,71.801,8
27203,豊中市,大阪府,8,TRUE,Honshu,NA,36.305,8
27204,池田市,大阪府,8,TRUE,Honshu,NA,22.118,8
27205,吹田市,大阪府,8,TRUE,Honshu,NA,36.155,8
27206,泉大津市,大阪府,8,TRUE,Honshu,NA,11.808,8
27207,高槻市,大阪府,8,TRUE,Honshu,NA,105.185,8
27208,貝塚市,大阪府,8,TRUE,Honshu,NA,43.825,8
27209,守口市,大阪府,8,TRUE,Honshu,NA,12.745,8
27210,枚方市,大阪府,8,TRUE,Honshu,NA,65.186,8
27211,茨木市,大阪府,8,TRUE,Honshu,NA,76.639,8
27212,八尾市,大阪府,8,TRUE,Honshu,NA,41.705,8
27213,泉佐野市,大阪府,8,TRUE,Honshu,NA,54.371,8
27214,富田林市,大阪府,8,TRUE,Honshu,NA,39.645,8
27215,寝屋川市,大阪府,8,TRUE,Honshu,NA,24.782,8
27216,河内長野市,大阪府,8,TRUE,Honshu,NA,109.711,8
27217,松原市,大阪府,8,TRUE,Honshu,NA,16.713,8
27218,大東市,大阪府,8,TRUE,Honshu,NA,18.171,8
27219,和泉市,大阪府,8,TRUE,Honshu,NA,84.918,8
27220,箕面市,大阪府,8,TRUE,Honshu,NA,47.935,8
27221,柏原市,大阪府,8,TRUE,Honshu,NA,25.41,8
27222,羽曳野市,大阪府,8,TRUE,Honshu,NA,26.388,8
27223,門真市,大阪府,8,TRUE,Honshu,NA,12.259,8
27224,摂津市,大阪府,8,TRUE,Honshu,NA,14.781,8
27225,高石市,大阪府,8,TRUE,Honshu,NA,10.933,8
27226,藤井寺市,大阪府,8,TRUE,Honshu,NA,8.802,8
27227,東大阪市,大阪府,8,TRUE,Honshu,NA,62.02,8
27228,泉南市,大阪府,8,TRUE,Honshu,NA,47.571,8
27229,四條畷市,大阪府,8,TRUE,Honshu,NA,18.608,8
27230,交野市,大阪府,8,TRUE,Honshu,NA,25.484,8
27231,大阪狭山市,大阪府,8,TRUE,Honshu,NA,11.76,8
27301,三島郡島本町,大阪府,8,TRUE,Honshu,NA,16.811,8
27321,豊能郡豊能町,大阪府,8,TRUE,Honshu,NA,34.077,8
27322,豊能郡能勢町,大阪府,8,TRUE,Honshu,NA,98.748,8
27341,泉北郡忠岡町,大阪府,8,TRUE,Honshu,NA,4.003,8
27361,泉南郡熊取町,大阪府,8,TRUE,Honshu,NA,17.298,8
27362,泉南郡田尻町,大阪府,8,TRUE,Honshu,NA,3.952,8
27366,泉南郡岬町,大阪府,8,TRUE,Honshu,NA,49.077,8
27367,泉南郡阪南町,大阪府,8,TRUE,Honshu,NA,36.054,8
27381,南河内郡太子町,大阪府,8,TRUE,Honshu,NA,14.275,8
27382,南河内郡河南町,大阪府,8,TRUE,Honshu,NA,25.067,8
27383,南河内郡千早赤阪村,大阪府,8,TRUE,Honshu,NA,37.408,8
27385,南河内郡美原町,大阪府,8,TRUE,Honshu,NA,13.168,8
28100,神戸市,兵庫県,8,TRUE,Honshu,NA,549.837,8
28201,姫路市,兵庫県,8,TRUE,Honshu,NA,277.143,8
28202,尼崎市,兵庫県,8,TRUE,Honshu,NA,49.689,8
28203,明石市,兵庫県,8,TRUE,Honshu,NA,49.097,8
28204,西宮市,兵庫県,8,TRUE,Honshu,NA,99.593,8
28205,洲本市,兵庫県,21,TRUE,Honshu,NA,124.073,8
28206,芦屋市,兵庫県,8,TRUE,Honshu,NA,17.335,8
28207,伊丹市,兵庫県,8,TRUE,Honshu,NA,24.809,8
28208,相生市,兵庫県,8,TRUE,Honshu,NA,90.318,8
28209,豊岡市,兵庫県,8,TRUE,Honshu,NA,162.323,8
28210,加古川市,兵庫県,8,TRUE,Honshu,NA,138.851,8
28211,龍野市,兵庫県,8,TRUE,Honshu,NA,69.417,8
28212,赤穂市,兵庫県,8,TRUE,Honshu,NA,126.843,8
28213,西脇市,兵庫県,8,TRUE,Honshu,NA,97.127,8
28214,宝塚市,兵庫県,8,TRUE,Honshu,NA,101.821,8
28215,三木市,兵庫県,8,TRUE,Honshu,NA,120.05,8
28216,高砂市,兵庫県,8,TRUE,Honshu,NA,34.337,8
28217,川西市,兵庫県,8,TRUE,Honshu,NA,53.411,8
28218,小野市,兵庫県,8,TRUE,Honshu,NA,93.122,8
28219,三田市,兵庫県,8,TRUE,Honshu,NA,210.267,8
28220,加西市,兵庫県,8,TRUE,Honshu,NA,150.878,8
28301,川辺郡猪名川町,兵庫県,8,TRUE,Honshu,NA,90.351,8
28321,美嚢郡吉川町,兵庫県,8,TRUE,Honshu,NA,56.386,8
28341,加東郡社町,兵庫県,8,TRUE,Honshu,NA,87.5,8
28342,加東郡滝野町,兵庫県,8,TRUE,Honshu,NA,19.542,8
28343,加東郡東条町,兵庫県,8,TRUE,Honshu,NA,50.303,8
28361,多可郡中町,兵庫県,8,TRUE,Honshu,NA,48.099,8
28362,多可郡加美町,兵庫県,8,TRUE,Honshu,NA,84.119,8
28363,多可郡八千代町,兵庫県,8,TRUE,Honshu,NA,52.869,8
28364,多可郡黒田庄町,兵庫県,8,TRUE,Honshu,NA,35.321,8
28381,加古郡稲美町,兵庫県,8,TRUE,Honshu,NA,34.815,8
28382,加古郡播磨町,兵庫県,8,TRUE,Honshu,NA,9.13,8
28421,飾磨郡家島町,兵庫県,22,FALSE,NA,island with no permanent road link to a main island,18.465,21
28422,飾磨郡夢前町,兵庫県,8,TRUE,Honshu,NA,145.167,8
28441,神崎郡神崎町,兵庫県,8,TRUE,Honshu,NA,104.999,8
28442,神崎郡市川町,兵庫県,8,TRUE,Honshu,NA,82.63,8
28443,神崎郡福崎町,兵庫県,8,TRUE,Honshu,NA,45.792,8
28444,神崎郡香寺町,兵庫県,8,TRUE,Honshu,NA,31.448,8
28445,神崎郡大河内町,兵庫県,8,TRUE,Honshu,NA,97.129,8
28461,揖保郡新宮町,兵庫県,8,TRUE,Honshu,NA,99.415,8
28462,揖保郡揖保川町,兵庫県,8,TRUE,Honshu,NA,23.619,8
28463,揖保郡御津町,兵庫県,8,TRUE,Honshu,NA,18.024,8
28464,揖保郡太子町,兵庫県,8,TRUE,Honshu,NA,22.743,8
28481,赤穂郡上郡町,兵庫県,8,TRUE,Honshu,NA,150.369,8
28501,佐用郡佐用町,兵庫県,8,TRUE,Honshu,NA,115.723,8
28502,佐用郡上月町,兵庫県,8,TRUE,Honshu,NA,91.649,8
28503,佐用郡南光町,兵庫県,8,TRUE,Honshu,NA,49.851,8
28504,佐用郡三日月町,兵庫県,8,TRUE,Honshu,NA,50.206,8
28521,宍粟郡山崎町,兵庫県,8,TRUE,Honshu,NA,178.738,8
28522,宍粟郡安富町,兵庫県,8,TRUE,Honshu,NA,60.361,8
28523,宍粟郡一宮町,兵庫県,8,TRUE,Honshu,NA,213.744,8
28524,宍粟郡波賀町,兵庫県,8,TRUE,Honshu,NA,161.386,8
28525,宍粟郡千種町,兵庫県,8,TRUE,Honshu,NA,104.631,8
28541,城崎郡城崎町,兵庫県,8,TRUE,Honshu,NA,31.045,8
28542,城崎郡竹野町,兵庫県,8,TRUE,Honshu,NA,102.656,8
28543,城崎郡香住町,兵庫県,8,TRUE,Honshu,NA,136.856,8
28544,城崎郡日高町,兵庫県,8,TRUE,Honshu,NA,150.177,8
28561,出石郡出石町,兵庫県,8,TRUE,Honshu,NA,89.03,8
28562,出石郡但東町,兵庫県,8,TRUE,Honshu,NA,162.045,8
28581,美方郡村岡町,兵庫県,8,TRUE,Honshu,NA,165.625,8
28582,美方郡浜坂町,兵庫県,8,TRUE,Honshu,NA,102.867,8
28583,美方郡美方町,兵庫県,8,TRUE,Honshu,NA,66.137,8
28584,美方郡温泉町,兵庫県,8,TRUE,Honshu,NA,138.053,8
28601,養父郡八鹿町,兵庫県,8,TRUE,Honshu,NA,77.156,8
28602,養父郡養父町,兵庫県,8,TRUE,Honshu,NA,111.714,8
28603,養父郡大屋町,兵庫県,8,TRUE,Honshu,NA,138.204,8
28604,養父郡関宮町,兵庫県,8,TRUE,Honshu,NA,95.722,8
28621,朝来郡生野町,兵庫県,8,TRUE,Honshu,NA,112.025,8
28622,朝来郡和田山町,兵庫県,8,TRUE,Honshu,NA,111.623,8
28623,朝来郡山東町,兵庫県,8,TRUE,Honshu,NA,49.326,8
28624,朝来郡朝来町,兵庫県,8,TRUE,Honshu,NA,130.243,8
28641,氷上郡柏原町,兵庫県,8,TRUE,Honshu,NA,32.191,8
28642,氷上郡氷上町,兵庫県,8,TRUE,Honshu,NA,110.121,8
28643,氷上郡青垣町,兵庫県,8,TRUE,Honshu,NA,100.002,8
28644,氷上郡春日町,兵庫県,8,TRUE,Honshu,NA,75.563,8
28645,氷上郡山南町,兵庫県,8,TRUE,Honshu,NA,98.166,8
28646,氷上郡市島町,兵庫県,8,TRUE,Honshu,NA,77.232,8
28661,多紀郡篠山町,兵庫県,8,TRUE,Honshu,NA,187.204,8
28664,多紀郡西紀町,兵庫県,8,TRUE,Honshu,NA,54.635,8
28665,多紀郡丹南町,兵庫県,8,TRUE,Honshu,NA,83.931,8
28666,多紀郡今田町,兵庫県,8,TRUE,Honshu,NA,51.893,8
28681,津名郡津名町,兵庫県,21,TRUE,Honshu,NA,53.699,8
28682,津名郡淡路町,兵庫県,21,TRUE,Honshu,NA,13.174,8
28683,津名郡北淡町,兵庫県,21,TRUE,Honshu,NA,50.963,8
28684,津名郡一宮町,兵庫県,21,TRUE,Honshu,NA,40.061,8
28685,津名郡五色町,兵庫県,21,TRUE,Honshu,NA,58.169,8
28686,津名郡東浦町,兵庫県,21,TRUE,Honshu,NA,24.316,8
28701,三原郡緑町,兵庫県,21,TRUE,Honshu,NA,27.81,8
28702,三原郡西淡町,兵庫県,21,TRUE,Honshu,NA,55.572,8
28703,三原郡三原町,兵庫県,21,TRUE,Honshu,NA,58.288,8
28704,三原郡南淡町,兵庫県,21,TRUE,Honshu,NA,86.638,8
29201,奈良市,奈良県,8,TRUE,Honshu,NA,212.083,8
29202,大和高田市,奈良県,8,TRUE,Honshu,NA,16.62,8
29203,大和郡山市,奈良県,8,TRUE,Honshu,NA,42.84,8
29204,天理市,奈良県,8,TRUE,Honshu,NA,86.596,8
29205,橿原市,奈良県,8,TRUE,Honshu,NA,39.515,8
29206,桜井市,奈良県,8,TRUE,Honshu,NA,99.045,8
29207,五條市,奈良県,8,TRUE,Honshu,NA,88.769,8
29208,御所市,奈良県,8,TRUE,Honshu,NA,60.714,8
29209,生駒市,奈良県,8,TRUE,Honshu,NA,53.308,8
29301,添上郡月ヶ瀬村,奈良県,8,TRUE,Honshu,NA,21.38,8
29321,山辺郡都祁村,奈良県,8,TRUE,Honshu,NA,43.89,8
29322,山辺郡山添村,奈良県,8,TRUE,Honshu,NA,66.684,8
29342,生駒郡平群町,奈良県,8,TRUE,Honshu,NA,23.801,8
29343,生駒郡三郷町,奈良県,8,TRUE,Honshu,NA,8.788,8
29344,生駒郡斑鳩町,奈良県,8,TRUE,Honshu,NA,14.302,8
29345,生駒郡安堵町,奈良県,8,TRUE,Honshu,NA,4.163,8
29361,磯城郡川西町,奈良県,8,TRUE,Honshu,NA,5.965,8
29362,磯城郡三宅町,奈良県,8,TRUE,Honshu,NA,3.996,8
29363,磯城郡田原本町,奈良県,8,TRUE,Honshu,NA,20.995,8
29381,宇陀郡大宇陀町,奈良県,8,TRUE,Honshu,NA,47.328,8
29382,宇陀郡菟田野町,奈良県,8,TRUE,Honshu,NA,27.754,8
29383,宇陀郡榛原町,奈良県,8,TRUE,Honshu,NA,64.449,8
29384,宇陀郡室生村,奈良県,8,TRUE,Honshu,NA,107.929,8
29385,宇陀郡曽爾村,奈良県,8,TRUE,Honshu,NA,47.957,8
29386,宇陀郡御杖村,奈良県,8,TRUE,Honshu,NA,79.529,8
29401,高市郡高取町,奈良県,8,TRUE,Honshu,NA,25.583,8
29402,高市郡明日香村,奈良県,8,TRUE,Honshu,NA,24.078,8
29421,北葛城郡新庄町,奈良県,8,TRUE,Honshu,NA,17.741,8
29422,北葛城郡當麻町,奈良県,8,TRUE,Honshu,NA,15.869,8
29423,北葛城郡香芝町,奈良県,8,TRUE,Honshu,NA,24.301,8
29424,北葛城郡上牧町,奈良県,8,TRUE,Honshu,NA,6.111,8
29425,北葛城郡王寺町,奈良県,8,TRUE,Honshu,NA,7.109,8
29426,北葛城郡広陵町,奈良県,8,TRUE,Honshu,NA,16.379,8
29427,北葛城郡河合町,奈良県,8,TRUE,Honshu,NA,7.997,8
29441,吉野郡吉野町,奈良県,8,TRUE,Honshu,NA,95.778,8
29442,吉野郡大淀町,奈良県,8,TRUE,Honshu,NA,38.181,8
29443,吉野郡下市町,奈良県,8,TRUE,Honshu,NA,62.041,8
29444,吉野郡黒滝村,奈良県,8,TRUE,Honshu,NA,47.663,8
29445,吉野郡西吉野村,奈良県,8,TRUE,Honshu,NA,92.214,8
29446,吉野郡天川村,奈良県,8,TRUE,Honshu,NA,175.741,8
29447,吉野郡野迫川村,奈良県,8,TRUE,Honshu,NA,155.069,8
29448,吉野郡大塔村,奈良県,8,TRUE,Honshu,NA,111.125,8
29449,吉野郡十津川村,奈良県,8,TRUE,Honshu,NA,672.46,8
29450,吉野郡下北山村,奈良県,8,TRUE,Honshu,NA,133.45,8
29451,吉野郡上北山村,奈良県,8,TRUE,Honshu,NA,274.014,8
29452,吉野郡川上村,奈良県,8,TRUE,Honshu,NA,269.332,8
29453,吉野郡東吉野村,奈良県,8,TRUE,Honshu,NA,131.449,8
30201,和歌山市,和歌山県,8,TRUE,Honshu,NA,207.561,8
30202,海南市,和歌山県,8,TRUE,Honshu,NA,61.966,8
30203,橋本市,和歌山県,8,TRUE,Honshu,NA,110.35,8
30204,有田市,和歌山県,8,TRUE,Honshu,NA,36.336,8
30205,御坊市,和歌山県,8,TRUE,Honshu,NA,43.799,8
30206,田辺市,和歌山県,8,TRUE,Honshu,NA,136.43,8
30207,新宮市,和歌山県,8,TRUE,Honshu,NA,80.549,8
30301,海草郡下津町,和歌山県,8,TRUE,Honshu,NA,39.713,8
30302,海草郡野上町,和歌山県,8,TRUE,Honshu,NA,38.496,8
30303,海草郡美里町,和歌山県,8,TRUE,Honshu,NA,89.567,8
30321,那賀郡打田町,和歌山県,8,TRUE,Honshu,NA,51.027,8
30322,那賀郡粉河町,和歌山県,8,TRUE,Honshu,NA,77.722,8
30323,那賀郡那賀町,和歌山県,8,TRUE,Honshu,NA,28.074,8
